brand,model,fuel,build_year,mileage_km,transmission,body_type,title,price_cents,url
Fiat,500C,Benzine,2022,36252,Handgeschakeld,Cabriolet,Fiat 500 C 1.0 Hybrid Dolcevita Cabrio *carplay *cruise,1594000,https://www.marktplaats.nl/v/auto-s/fiat/m2409224304-fiat-500-c-1-0-hybrid-dolcevita-cabrio-carplay-cruise
Fiat,Grande Punto,Benzine,2006,131120,Handgeschakeld,Hatchback,Fiat Grande Punto 1.4 Edizione Prima CLIMA PDC NAP NWE APK B,215000,https://www.marktplaats.nl/v/auto-s/fiat/m2402579458-fiat-grande-punto-1-4-edizione-prima-clima-pdc-nap-nwe-apk-b
Fiat,500,Elektrisch,2022,43593,Automaat,Hatchback,"Fiat 500 Action 24 kWh | 94,9% SOH | LED | Airco | Apple Car",1490000,https://www.marktplaats.nl/v/auto-s/fiat/m2409223657-fiat-500-action-24-kwh-94-9-soh-led-airco-apple-car
Fiat,Punto EVO,Benzine,2010,152282,Handgeschakeld,Hatchback,Fiat Punto Evo 1.4-16V | 135 PK | LEDER | STOELV | CLIMATE |,499900,https://www.marktplaats.nl/v/auto-s/fiat/m2409222186-fiat-punto-evo-1-4-16v-135-pk-leder-stoelv-climate
Fiat,500L,Benzine,2014,168379,Handgeschakeld,MPV,Fiat 500L 0.9 TwinAir Easy Eco AIRCO-EL- (bj 2014),475000,https://www.marktplaats.nl/v/auto-s/fiat/m2409221783-fiat-500l-0-9-twinair-easy-eco-airco-el-bj-2014
Fiat,Punto EVO,Benzine,2012,191518,Handgeschakeld,Hatchback,Fiat Punto Evo 0.9 TwinAir Easy,199900,https://www.marktplaats.nl/v/auto-s/fiat/m2409221657-fiat-punto-evo-0-9-twinair-easy
Fiat,500,Benzine,2020,43799,Handgeschakeld,Hatchback,Fiat 500 1.0 Hybr. Launch Ed. | ClimateCntrl | PDC | Carplay,1375000,https://www.marktplaats.nl/v/auto-s/fiat/m2409221492-fiat-500-1-0-hybr-launch-ed-climatecntrl-pdc-carplay
Fiat,500L,Benzine,2016,100172,Handgeschakeld,MPV,Fiat 500 L 0.9 TwinAir Urban Edition clima navi nap apk,645000,https://www.marktplaats.nl/v/auto-s/fiat/m2409217560-fiat-500-l-0-9-twinair-urban-edition-clima-navi-nap-apk
Fiat,Qubo,Benzine,2012,146695,Handgeschakeld,MPV,Fiat Qubo 1.4 Dynamic Rolstoelauto,1075000,https://www.marktplaats.nl/v/auto-s/fiat/m2409217316-fiat-qubo-1-4-dynamic-rolstoelauto
Fiat,Panda,Benzine,2004,135070,Handgeschakeld,Hatchback,Fiat Panda 1.2 Professional 4x4,365000,https://www.marktplaats.nl/v/auto-s/fiat/m2409214938-fiat-panda-1-2-professional-4x4
Fiat,Barchetta,Benzine,2001,91538,Handgeschakeld,Cabriolet,Fiat barchetta 1.8-16V Edizione 2001 | In Consignatie | Lede,475000,https://www.marktplaats.nl/v/auto-s/fiat/m2409212901-fiat-barchetta-1-8-16v-edizione-2001-in-consignatie-lede
Fiat,Panda,Hybride Elektrisch/Benzine,2022,45350,Handgeschakeld,Hatchback,Fiat Panda 1.0 Hybrid sport Airco - Dakrails - Radio - Bluet,1340000,https://www.marktplaats.nl/v/auto-s/fiat/m2409212883-fiat-panda-1-0-hybrid-sport-airco-dakrails-radio-bluet
Fiat,500L,Benzine,2014,137079,Handgeschakeld,MPV,"Fiat 500L 0.9 TwinAir Easy Eco Airco, Cruise Control, Stuurb",544400,https://www.marktplaats.nl/v/auto-s/fiat/m2409211588-fiat-500l-0-9-twinair-easy-eco-airco-cruise-control-stuurb
Fiat,500C,Benzine,2013,90695,,Hatchback,Fiat 500 2013 Wit 1.4 Automaat,490000,https://www.marktplaats.nl/v/auto-s/fiat/m2409209897-fiat-500-2013-wit-1-4-automaat
Fiat,Panda,Benzine,2009,140298,Handgeschakeld,Hatchback,Fiat Panda 1.2 Edizione Cool 60PK 2009 Goud met APK | NAP,225000,https://www.marktplaats.nl/v/auto-s/fiat/m2409209439-fiat-panda-1-2-edizione-cool-60pk-2009-goud-met-apk-nap
Fiat,500,Benzine,2008,142000,Handgeschakeld,,Fiat 500,420000,https://www.marktplaats.nl/v/auto-s/fiat/m2409208813-fiat-500
Fiat,500,Benzine,2019,44736,Handgeschakeld,Hatchback,Fiat 500 1.2 Young Facelift *Panoramadak* Leder / ECC Clima,1095000,https://www.marktplaats.nl/v/auto-s/fiat/m2409208771-fiat-500-1-2-young-facelift-panoramadak-leder-ecc-clima
Fiat,Panda,Benzine,2012,155000,Handgeschakeld,Hatchback,Fiat Panda 2012 | 5 Deurs | Nieuwe APK | Zuinig | Nette auto,240000,https://www.marktplaats.nl/v/auto-s/fiat/m2373068546-fiat-panda-2012-5-deurs-nieuwe-apk-zuinig-nette-auto
Fiat,500,Benzine,2012,132126,Handgeschakeld,Hatchback,Fiat 500 1.2 Easy NAP Airco Stuurbekrachtiging,475000,https://www.marktplaats.nl/v/auto-s/fiat/m2409206867-fiat-500-1-2-easy-nap-airco-stuurbekrachtiging
Fiat,500,Benzine,2009,144144,Handgeschakeld,Hatchback,Fiat 500 1.2 Pop airco panoramadak,345000,https://www.marktplaats.nl/v/auto-s/fiat/m2409206441-fiat-500-1-2-pop-airco-panoramadak
Fiat,500,Benzine,2018,57352,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir Turbo Collezione Bi-Tone |Pano|CarPlay,1040000,https://www.marktplaats.nl/v/auto-s/fiat/m2409203846-fiat-500-0-9-twinair-turbo-collezione-bi-tone-pano-carplay
Fiat,500C,Benzine,2020,54023,Handgeschakeld,Hatchback,Fiat 500C 1.0 Hybrid|Navi|CC|Cabrio|Sensor,1199900,https://www.marktplaats.nl/v/auto-s/fiat/m2409202450-fiat-500c-1-0-hybrid-navi-cc-cabrio-sensor
Fiat,500,Benzine,2013,104373,Handgeschakeld,Hatchback,Fiat 500 1.2 Lounge | Panorama | Airco (bj 2013),765000,https://www.marktplaats.nl/v/auto-s/fiat/m2409201331-fiat-500-1-2-lounge-panorama-airco-bj-2013
Fiat,Punto,Diesel,2011,158906,Handgeschakeld,Hatchback,Fiat Punto 1.3 Multijet 62KW 3DR 2011 Wit,170000,https://www.marktplaats.nl/v/auto-s/fiat/m2409201181-fiat-punto-1-3-multijet-62kw-3dr-2011-wit
Fiat,500,Benzine,2014,124331,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir Lounge Cabrio met nieuw dak !,649500,https://www.marktplaats.nl/v/auto-s/fiat/m2409198583-fiat-500-0-9-twinair-lounge-cabrio-met-nieuw-dak
Fiat,Punto,Benzine,2013,138000,Handgeschakeld,Hatchback,Fiat Punto 0.9 Twinair 85 5-D 2013 Grijs,350000,https://www.marktplaats.nl/v/auto-s/fiat/m2409198312-fiat-punto-0-9-twinair-85-5-d-2013-grijs
Fiat,Panda,Benzine,2015,157669,Handgeschakeld,Hatchback,Fiat Panda 0.9 TwinAir Lounge AIRCO/NAP/BLUETOOTH,399000,https://www.marktplaats.nl/v/auto-s/fiat/m2409197170-fiat-panda-0-9-twinair-lounge-airco-nap-bluetooth
Fiat,500,Benzine,2021,12450,Handgeschakeld,Hatchback,Fiat 500 1.0 Hybrid Sport(Look) | P.Sensor | Cruise,1199900,https://www.marktplaats.nl/v/auto-s/fiat/m2409196283-fiat-500-1-0-hybrid-sport-look-p-sensor-cruise
Fiat,500,Benzine,2022,37717,Handgeschakeld,Hatchback,Fiat 500 1.0 Hybrid Dolcevita | Carplay | PDC (bj 2022),1495000,https://www.marktplaats.nl/v/auto-s/fiat/m2409196286-fiat-500-1-0-hybrid-dolcevita-carplay-pdc-bj-2022
Fiat,500,Benzine,2017,99321,Handgeschakeld,Hatchback,Fiat 500 1.2 Sport | Carplay | Climate | Cruise (bj 2017),999500,https://www.marktplaats.nl/v/auto-s/fiat/m2409196293-fiat-500-1-2-sport-carplay-climate-cruise-bj-2017
Fiat,500,Benzine,2019,28014,Handgeschakeld,Hatchback,Fiat 500 Cabrio 1.2 Lounge | Climate cntrl. | Cruise cntrl.,1495000,https://www.marktplaats.nl/v/auto-s/fiat/m2409196282-fiat-500-cabrio-1-2-lounge-climate-cntrl-cruise-cntrl
Fiat,500,Benzine,2017,97853,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir T Lounge (bj 2017),998500,https://www.marktplaats.nl/v/auto-s/fiat/m2409195754-fiat-500-0-9-twinair-t-lounge-bj-2017
Fiat,500C,Benzine,2021,57257,Handgeschakeld,Cabriolet,Fiat 500C 1.0 Hybr. Star Cabrio | Pink | Carplay | Cruise |,1495000,https://www.marktplaats.nl/v/auto-s/fiat/m2409194588-fiat-500c-1-0-hybr-star-cabrio-pink-carplay-cruise
Fiat,500,Benzine,2019,79251,Handgeschakeld,Hatchback,Fiat 500 1.2 Sport | Carplay | Clim cntr. | Cruise | PDC,1235000,https://www.marktplaats.nl/v/auto-s/fiat/m2409194585-fiat-500-1-2-sport-carplay-clim-cntr-cruise-pdc
Fiat,500,Benzine,2017,102569,Handgeschakeld,Hatchback,Fiat 500 1.2 Sport | Navi | PDC | Cruise (bj 2017),985000,https://www.marktplaats.nl/v/auto-s/fiat/m2409194586-fiat-500-1-2-sport-navi-pdc-cruise-bj-2017
Fiat,500,Benzine,2018,58959,Automaat,Hatchback,Fiat 500 1.2 Sport Automaat | Cruise | Climate (bj 2018),1395000,https://www.marktplaats.nl/v/auto-s/fiat/m2409194580-fiat-500-1-2-sport-automaat-cruise-climate-bj-2018
Fiat,500,Benzine,2021,51304,Handgeschakeld,Hatchback,Fiat 500 1.0 Hybrid Sport | Carplay | P.sensor | Cruise,1395000,https://www.marktplaats.nl/v/auto-s/fiat/m2409194575-fiat-500-1-0-hybrid-sport-carplay-p-sensor-cruise
Fiat,500,Benzine,2021,36770,Handgeschakeld,Hatchback,Fiat 500 1.0 Hybrid Sport | Carplay | Navi *Uniek (bj 2021),1395000,https://www.marktplaats.nl/v/auto-s/fiat/m2409194557-fiat-500-1-0-hybrid-sport-carplay-navi-uniek-bj-2021
Fiat,500,Benzine,2022,42514,Handgeschakeld,Hatchback,Fiat 500 1.0 Hybrid Dolcevita | Carplay | Climate cntrl.,1495000,https://www.marktplaats.nl/v/auto-s/fiat/m2409194550-fiat-500-1-0-hybrid-dolcevita-carplay-climate-cntrl
Fiat,500C,Benzine,2011,199786,Handgeschakeld,Cabriolet,"Fiat 500 C 1.2 Cabrio met airco, apk 02-2027, NAP",449900,https://www.marktplaats.nl/v/auto-s/fiat/m2409191433-fiat-500-c-1-2-cabrio-met-airco-apk-02-2027-nap
Fiat,500,Benzine,2008,134897,Handgeschakeld,Hatchback,Fiat 500 1.2 Lounge,299500,https://www.marktplaats.nl/v/auto-s/fiat/m2409190929-fiat-500-1-2-lounge
Fiat,,,,,,,Fiat 124 coupe,0,https://www.marktplaats.nl/v/auto-s/fiat/m2409188329-fiat-124-coupe
Fiat,500C,Benzine,2013,93012,Handgeschakeld,Cabriolet,"Fiat 500C 1.0 TwinAir Pop,Cabrio,Airco,Zeer netjes,",692500,https://www.marktplaats.nl/v/auto-s/fiat/m2409188516-fiat-500c-1-0-twinair-pop-cabrio-airco-zeer-netjes
Fiat,Panda,Benzine,2010,,Handgeschakeld,Hatchback,Fiat Panda 1.2 2010 Grijs,240000,https://www.marktplaats.nl/v/auto-s/fiat/m2409185686-fiat-panda-1-2-2010-grijs
Fiat,500X,Benzine,2016,156211,Automaat,SUV of Terreinwagen,Fiat 500X 1.4 T Multiair 100KW 2016 Grijs,835000,https://www.marktplaats.nl/v/auto-s/fiat/m2401206378-fiat-500x-1-4-t-multiair-100kw-2016-grijs
Fiat,Tipo,Benzine,2019,126828,Automaat,Stationwagon,Fiat Tipo Stationwagon 1.6 16v Business Lusso CRUISE TREKHAA,1299999,https://www.marktplaats.nl/v/auto-s/fiat/m2409185630-fiat-tipo-stationwagon-1-6-16v-business-lusso-cruise-trekhaa
Fiat,Punto EVO,Benzine,2011,169576,Handgeschakeld,Hatchback,Fiat Punto 1.4 EVO TREKHAAK LM ECC CRUISE.,99999900,https://www.marktplaats.nl/v/auto-s/fiat/m2404836907-fiat-punto-1-4-evo-trekhaak-lm-ecc-cruise
Fiat,500,Benzine,2012,194975,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir Lounge airco half leer elec ramen,325000,https://www.marktplaats.nl/v/auto-s/fiat/m2409183670-fiat-500-0-9-twinair-lounge-airco-half-leer-elec-ramen
Fiat,500,Benzine,2008,,Handgeschakeld,Hatchback,Fiat 500 1.4 16V 100pk 2008 Blauw,199900,https://www.marktplaats.nl/v/auto-s/fiat/m2398961560-fiat-500-1-4-16v-100pk-2008-blauw
Fiat,500X,Benzine,2015,211073,Handgeschakeld,SUV of Terreinwagen,Fiat 500 X 1.4 Turbo MultiAir PopStar,699500,https://www.marktplaats.nl/v/auto-s/fiat/m2409181500-fiat-500-x-1-4-turbo-multiair-popstar
Fiat,500,Benzine,2012,189755,Automaat,Hatchback,Fiat 500 0.8 Turbo Lounge 2012,580000,https://www.marktplaats.nl/v/auto-s/fiat/m2409181020-fiat-500-0-8-turbo-lounge-2012
Fiat,Panda,Benzine,2005,152185,Handgeschakeld,Hatchback,Fiat Panda 1.2 4X4 2005 Blauw,275000,https://www.marktplaats.nl/v/auto-s/fiat/m2409181015-fiat-panda-1-2-4x4-2005-blauw
Fiat,500,Benzine,2018,72230,Handgeschakeld,Hatchback,Fiat 595 1.4 Turbo T-jet 16v 180pk 2018 Zwart,1875000,https://www.marktplaats.nl/v/auto-s/fiat/m2408442323-fiat-595-1-4-turbo-t-jet-16v-180pk-2018-zwart
Fiat,500C,Benzine,2010,166752,Handgeschakeld,Cabriolet,Fiat 500 C 1.2 Lounge/Cabrio/Navi/Pdc/Half Leer/Groot onderh,495000,https://www.marktplaats.nl/v/auto-s/fiat/m2409178568-fiat-500-c-1-2-lounge-cabrio-navi-pdc-half-leer-groot-onderh
Fiat,Punto,Benzine,2006,181683,Handgeschakeld,Hatchback,Fiat Grande Punto 1.4-16V Sport/Clima/Lmv/Distrbutie vv,145000,https://www.marktplaats.nl/v/auto-s/fiat/m2407916444-fiat-grande-punto-1-4-16v-sport-clima-lmv-distrbutie-vv
Fiat,500,Benzine,2015,169471,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir Turbo Lounge,525000,https://www.marktplaats.nl/v/auto-s/fiat/m2409175360-fiat-500-0-9-twinair-turbo-lounge
Fiat,500X,Benzine,2015,116000,Handgeschakeld,SUV of Terreinwagen,Fiat 500 X 1.4 Turbo MultiAir Opening Edition,964000,https://www.marktplaats.nl/v/auto-s/fiat/m2409174888-fiat-500-x-1-4-turbo-multiair-opening-edition
Fiat,500C,Benzine,2014,93990,Automaat,Cabriolet,Fiat 500C 0.9 TwinAir Turbo Lounge | NAP | Automaat | Panoda,825000,https://www.marktplaats.nl/v/auto-s/fiat/m2409174743-fiat-500c-0-9-twinair-turbo-lounge-nap-automaat-panoda
Fiat,Panda,Benzine,2007,62645,Automaat,Hatchback,Fiat Panda Fiat panda 1.2 benzine Automaat airco 62.000km,425000,https://www.marktplaats.nl/v/auto-s/fiat/m2401699732-fiat-panda-fiat-panda-1-2-benzine-automaat-airco-62-000km
Fiat,124 Spider,Benzine,2017,47040,Automaat,Cabriolet,Fiat 124 Spider 1.4 MultiAir Turbo Lusso | Achteruitrijcamer,2084500,https://www.marktplaats.nl/v/auto-s/fiat/m2409174465-fiat-124-spider-1-4-multiair-turbo-lusso-achteruitrijcamer
Fiat,Grande Punto,Benzine,2007,142904,Handgeschakeld,Hatchback,"Fiat Grande Punto 1.2 Active 3DRS, '07 Airco|28-06-2027 APK!",175000,https://www.marktplaats.nl/v/auto-s/fiat/m2409171821-fiat-grande-punto-1-2-active-3drs-07-airco-28-06-2027-apk
Fiat,Panda,Benzine,2008,132730,Handgeschakeld,Hatchback,Fiat Panda 1.2 60PK 2008 Airco - Schade,75000,https://www.marktplaats.nl/v/auto-s/fiat/m2409171307-fiat-panda-1-2-60pk-2008-airco-schade
Fiat,Panda,Benzine,2007,164323,Automaat,Hatchback,Fiat Panda 1.2 Dynamic 5drs Automaat Airco APK NAP,245000,https://www.marktplaats.nl/v/auto-s/fiat/m2409171302-fiat-panda-1-2-dynamic-5drs-automaat-airco-apk-nap
Fiat,Panda,Benzine,2012,146356,Handgeschakeld,Hatchback,"Fiat Panda 0.9 TwinAir Lounge Airco, Stuurbekrachtiging",294400,https://www.marktplaats.nl/v/auto-s/fiat/m2409169853-fiat-panda-0-9-twinair-lounge-airco-stuurbekrachtiging
Fiat,Panda,Benzine,2006,93189,Handgeschakeld,Hatchback,Fiat Panda 1.2 44KW 60PK 2006 Grijs,175000,https://www.marktplaats.nl/v/auto-s/fiat/m2388911850-fiat-panda-1-2-44kw-60pk-2006-grijs
Fiat,Grande Punto,Benzine,2006,52199,Handgeschakeld,Hatchback,Fiat Grande Punto 1.2 Sportsound Nieuwe APK,289900,https://www.marktplaats.nl/v/auto-s/fiat/m2408451779-fiat-grande-punto-1-2-sportsound-nieuwe-apk
Fiat,500,Benzine,2010,131920,Handgeschakeld,Hatchback,Fiat 500 1.2 Pop Nieuwe APK,449900,https://www.marktplaats.nl/v/auto-s/fiat/m2400889264-fiat-500-1-2-pop-nieuwe-apk
Fiat,Panda,Benzine,2010,195585,Handgeschakeld,Hatchback,Fiat Panda 1.2 Active Nieuwe APK,189900,https://www.marktplaats.nl/v/auto-s/fiat/m2403683974-fiat-panda-1-2-active-nieuwe-apk
Fiat,500L,Benzine,2013,263234,Handgeschakeld,MPV,Fiat 500 L 0.9 TwinAir Lounge,275000,https://www.marktplaats.nl/v/auto-s/fiat/m2402206886-fiat-500-l-0-9-twinair-lounge
Fiat,Punto,Benzine,2014,,Handgeschakeld,Hatchback,Fiat Punto 0.9 Twinair 74KW 5DR 2014 Wit,470000,https://www.marktplaats.nl/v/auto-s/fiat/m2398945498-fiat-punto-0-9-twinair-74kw-5dr-2014-wit
Fiat,500X,Benzine,2019,48364,Handgeschakeld,SUV of Terreinwagen,Fiat 500 X 1.0 GSE Sport Full Option Panoramadak Camera Gara,1790000,https://www.marktplaats.nl/v/auto-s/fiat/m2409168007-fiat-500-x-1-0-gse-sport-full-option-panoramadak-camera-gara
Fiat,500,Benzine,2017,156374,Handgeschakeld,Hatchback,Fiat 500 1.2 Lounge| Panorama dak| Airco| Cruise control|,749500,https://www.marktplaats.nl/v/auto-s/fiat/m2409167286-fiat-500-1-2-lounge-panorama-dak-airco-cruise-control
Fiat,Panda,Benzine,2009,178398,Handgeschakeld,Hatchback,"Fiat Panda 1.2 Edizione Cool. Airco, Stuurbekrachtiging",149500,https://www.marktplaats.nl/v/auto-s/fiat/m2409167144-fiat-panda-1-2-edizione-cool-airco-stuurbekrachtiging
Fiat,500C,Benzine,2012,116,Handgeschakeld,Cabriolet,Fiat 500C cabrio - 0.9 85pk Turbo Twinair 2012 Rood,650000,https://www.marktplaats.nl/v/auto-s/fiat/m2357807973-fiat-500c-cabrio-0-9-85pk-turbo-twinair-2012-rood
Fiat,500C,Benzine,2011,135586,Handgeschakeld,Cabriolet,Fiat 500 C 1.2 Lounge Cabriotop! Luxe model l Zomeractie,445000,https://www.marktplaats.nl/v/auto-s/fiat/m2409166039-fiat-500-c-1-2-lounge-cabriotop-luxe-model-l-zomeractie
Fiat,500E,Elektrisch,2024,950,Automaat,Hatchback,Fiat 500e 3+1 La Prima 42 kWh | 2024 | 950km | JBL | Camera,2495000,https://www.marktplaats.nl/v/auto-s/fiat/m2409163210-fiat-500e-3-1-la-prima-42-kwh-2024-950km-jbl-camera
Fiat,Panda,Benzine,2006,89934,Handgeschakeld,Hatchback,Fiat Panda 1.2 Navigator Nieuwe APK,249900,https://www.marktplaats.nl/v/auto-s/fiat/m2405877372-fiat-panda-1-2-navigator-nieuwe-apk
Fiat,Punto EVO,Benzine,2012,206428,Handgeschakeld,Hatchback,Fiat Punto Evo 1.2 Pop Nieuwe APK,259900,https://www.marktplaats.nl/v/auto-s/fiat/m2407482136-fiat-punto-evo-1-2-pop-nieuwe-apk
Fiat,500X,Benzine,2020,52707,Automaat,SUV of Terreinwagen,"Fiat 500X 1.3 GSE 150 pk Sport Panoramadak, Camera, Keyless",1990000,https://www.marktplaats.nl/v/auto-s/fiat/m2409157243-fiat-500x-1-3-gse-150-pk-sport-panoramadak-camera-keyless
Fiat,Punto EVO,Benzine,2018,114962,Handgeschakeld,Hatchback,Fiat Punto Evo 0.9 TwinAir Sempre Airco/PDC/Navi,649900,https://www.marktplaats.nl/v/auto-s/fiat/m2409157022-fiat-punto-evo-0-9-twinair-sempre-airco-pdc-navi
Fiat,500,Benzine,2016,129336,Handgeschakeld,Hatchback,Fiat 500 1.2 Lounge Panorama | Grote beurt | APK 2027,765000,https://www.marktplaats.nl/v/auto-s/fiat/m2397763229-fiat-500-1-2-lounge-panorama-grote-beurt-apk-2027
Fiat,500,Benzine,2008,166541,Handgeschakeld,Hatchback,"Fiat 500 1.2 Naked Nieuwe APK,Airco,Leer",345000,https://www.marktplaats.nl/v/auto-s/fiat/m2409152795-fiat-500-1-2-naked-nieuwe-apk-airco-leer
Fiat,Panda,Benzine,2018,49127,Automaat,Hatchback,Fiat Panda 0.9 TwinAir Lounge,1144500,https://www.marktplaats.nl/v/auto-s/fiat/m2409151632-fiat-panda-0-9-twinair-lounge
Fiat,500,Benzine,2009,,Handgeschakeld,Hatchback,Fiat 500 1.2 C 2009 Grijs,0,https://www.marktplaats.nl/v/auto-s/fiat/m2408697118-fiat-500-1-2-c-2009-grijs
Fiat,500,Benzine,2008,137474,Handgeschakeld,Hatchback,Fiat 500 1.2 Pop AIRCO/AFN TREKHAAK,335000,https://www.marktplaats.nl/v/auto-s/fiat/m2409150271-fiat-500-1-2-pop-airco-afn-trekhaak
Fiat,Punto EVO,Benzine,2013,95628,Handgeschakeld,Hatchback,Fiat Punto Evo 1.2 Pop 1e EIGENAAR|TREKHAAK|AIRCO|RIJKLAAR,390000,https://www.marktplaats.nl/v/auto-s/fiat/m2402720294-fiat-punto-evo-1-2-pop-1e-eigenaar-trekhaak-airco-rijklaar
Fiat,500,Benzine,2018,53680,Handgeschakeld,Hatchback,Fiat 500 1.4 T-Jet Abarth 595 | Apple Carplay | Navi | Sport,1850000,https://www.marktplaats.nl/v/auto-s/fiat/m2409144918-fiat-500-1-4-t-jet-abarth-595-apple-carplay-navi-sport
Fiat,500,Benzine,2009,298449,Handgeschakeld,Hatchback,Fiat 500 1.2 C 2009 Blauw eventueel met nieuwe apk,200000,https://www.marktplaats.nl/v/auto-s/fiat/m2401463664-fiat-500-1-2-c-2009-blauw-eventueel-met-nieuwe-apk
Fiat,Punto EVO,Diesel,2011,319773,Handgeschakeld,Hatchback,Fiat Punto Evo 1.3 M-Jet Dynamic | Airco-Ecc | Leder | Panod,165000,https://www.marktplaats.nl/v/auto-s/fiat/m2409143642-fiat-punto-evo-1-3-m-jet-dynamic-airco-ecc-leder-panod
Fiat,500,Benzine,2010,80586,Handgeschakeld,Hatchback,Fiat 500 1.2 Sport - 2E EIGENAAR - ABARTH LOGO - AIRCO - LM,445000,https://www.marktplaats.nl/v/auto-s/fiat/m2409142913-fiat-500-1-2-sport-2e-eigenaar-abarth-logo-airco-lm
Fiat,500X,Benzine,2021,59880,Handgeschakeld,SUV of Terreinwagen,Fiat 500 X 1.0 GSE Urban 120TH Edition /// UNIEK ///,1494000,https://www.marktplaats.nl/v/auto-s/fiat/m2403753088-fiat-500-x-1-0-gse-urban-120th-edition-uniek
Fiat,Punto,Benzine,2010,,Handgeschakeld,Hatchback,Fiat Punto 1.4 3DR 2010 Grijs,235000,https://www.marktplaats.nl/v/auto-s/fiat/m2409141950-fiat-punto-1-4-3dr-2010-grijs
Fiat,500,Benzine,2017,61133,Handgeschakeld,Hatchback,Fiat 500s 1.2 Sport *Big navi *Climate *Cruise *16 inch,925000,https://www.marktplaats.nl/v/auto-s/fiat/m2409141940-fiat-500s-1-2-sport-big-navi-climate-cruise-16-inch
Fiat,500,Benzine,2013,76953,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir Millionaire PANO/LEDER/PDC/CLIMA/LMV/NA,595000,https://www.marktplaats.nl/v/auto-s/fiat/m2409139703-fiat-500-0-9-twinair-millionaire-pano-leder-pdc-clima-lmv-na
Fiat,Punto EVO,Benzine,2013,162697,Handgeschakeld,Hatchback,"Fiat Punto Evo TwinAir 5-deurs Sport Climate contr, Sport in",490000,https://www.marktplaats.nl/v/auto-s/fiat/m2409139593-fiat-punto-evo-twinair-5-deurs-sport-climate-contr-sport-in
Fiat,500,Benzine,2022,45171,Handgeschakeld,Hatchback,Fiat 500 1.0 Hybrid Sport Panoramadak Climate Control Apple,1489000,https://www.marktplaats.nl/v/auto-s/fiat/m2409139021-fiat-500-1-0-hybrid-sport-panoramadak-climate-control-apple
Fiat,Panda,Benzine,2013,130517,Handgeschakeld,Hatchback,Fiat panda airco bj 2013,335000,https://www.marktplaats.nl/v/auto-s/fiat/m2372613628-fiat-panda-airco-bj-2013
Fiat,Panda,Benzine,2009,163052,Handgeschakeld,Hatchback,Fiat Panda 1.1 2009 Zwart nieuwe apk,189800,https://www.marktplaats.nl/v/auto-s/fiat/m2386468447-fiat-panda-1-1-2009-zwart-nieuwe-apk
Fiat,500,Benzine,2012,,Handgeschakeld,Hatchback,Fiat 500 0.9 85pk Twinair Turbo 2012 Rood,299800,https://www.marktplaats.nl/v/auto-s/fiat/m2401987954-fiat-500-0-9-85pk-twinair-turbo-2012-rood
Fiat,500,Benzine,2012,194284,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir Lounge Panorama Leer Airco !,349900,https://www.marktplaats.nl/v/auto-s/fiat/m2400850188-fiat-500-0-9-twinair-lounge-panorama-leer-airco
Fiat,500,Benzine,2011,166789,Handgeschakeld,Hatchback,Fiat 500 0.9 TwinAir Lounge Airco !,375000,https://www.marktplaats.nl/v/auto-s/fiat/m2400850196-fiat-500-0-9-twinair-lounge-airco
Fiat,Punto,Diesel,2011,200000,Handgeschakeld,Hatchback,Fiat Punto Evo 1.3 D Multijet / 2011 / AIRCO,165000,https://www.marktplaats.nl/v/auto-s/fiat/m2409135013-fiat-punto-evo-1-3-d-multijet-2011-airco
Fiat,500,Benzine,2013,69000,Automaat,Hatchback,Fiat 500 Abarth Cabrio1.4 T-Jet Unieke kleur & topstaat!,1295000,https://www.marktplaats.nl/v/auto-s/fiat/m2401514722-fiat-500-abarth-cabrio1-4-t-jet-unieke-kleur-topstaat
Fiat,Grande Punto,Benzine,2006,263807,Handgeschakeld,Hatchback,"Fiat Grande Punto 1.4 Sportsound, Apk, Nap, Goed rijdend Inr",79900,https://www.marktplaats.nl/v/auto-s/fiat/m2409130819-fiat-grande-punto-1-4-sportsound-apk-nap-goed-rijdend-inr
Fiat,500C,Benzine,2013,142120,Handgeschakeld,Cabriolet,Fiat 500 C 0.9 TwinAir Lounge Cabrio *airco *bluetooth,644000,https://www.marktplaats.nl/v/auto-s/fiat/m2409129658-fiat-500-c-0-9-twinair-lounge-cabrio-airco-bluetooth
Fiat,Punto EVO,Benzine,2010,213328,Handgeschakeld,Hatchback,Fiat Punto Evo 1.4 Dynamic /AIRCO,299900,https://www.marktplaats.nl/v/auto-s/fiat/m2409128855-fiat-punto-evo-1-4-dynamic-airco
Fiat,600,Hybride Elektrisch/Benzine,2026,750,Automaat,SUV of Terreinwagen,Fiat 600 1.2 Hybrid Urban,3386700,https://www.marktplaats.nl/v/auto-s/fiat/m2409128489-fiat-600-1-2-hybrid-urban
